Veerampalli;131802008031000;06.01.2016;797;5000;4;20;
Karivena; 1318711010011400;10.04.2016;4924;5000;25;125;
Mittakandala; 1318714008011000;11.04.2016;2754;5000;20;100;
Erragudur; 1318714007020900;08.04.2016;2939;5000;20;100;
Shanthinilayam;1318714007030800;08.04.2016;269;5000;2;10;
K Banakacherla;1318714006030700;30.04.2016;1600;5000;6;30;
Sundipenta;1318712004010100;15.05.2016;6500;5000;28;140;
Kamaganikuntla; 1318449005010700;28.02.2016;548;5000;3;15;
Thimamapuram; 1318449005030700;28.02.2016;1027;5000;3;15;
U.Kothapalli; 1318149010022000;02.04.2016;2006;5000;5;25;
Udumulapadu; 1318149003010500;07.04.2016;1589;5000;5;25;
Kothaburju;1318149014012300;13.05.2016;1324;5000;6;30;
Aleabadthanda; 1318148012031300;16.03.2016;800;5000;4;20;
Seethammathanda; 1318148019042500;16.03.2016;600;5000;4;20;
Neducherla; 1318148014011600;25.03.2016;2100;5000;6;30;
YENUGUMARRI; 1318148009020800;27.03.2016;1250;5000;4;20;
Kowlapalle; 1318148019022600;08.04.2016;750;5000;4;20;
Garladinne;1318148011021200;28.04.2016;1747;5000;4;20;
Boincheruvupalli;1318148013021500;30.04.2016;1505;5000;6;30;
Burugula; 1318148019012500;06.05.2016;2657;5000;2;10;
Yadaralla; 1318429010041300;29.04.2016;425;5000;2;10;
Chilabanda; 1317819008021000;26.03.2016;980;5000;3;15;
Ramachandrapuram; 1317819004020600;27.03.2016;667;5000;3;15;
Pyalakurthy; 1317819004010600;26.03.2016;6530;5000;8;40;
Thippayapalli; 1318517005010500;01.03.2016;969;5000;4;20;
Brahmanapalli; 1318517007010700;20.02.2016;1202;5000;3;15;
Meedivemula; 1318517012011200;20.02.2016;2147;5000;4;20;
Gondiparla;1317907015011400;24.04.2016;1662;5000;5;25;
E.Thandrapadu;1317907014011300;24.04.2016;6698;5000;7;35;
Poolathota;1317907015031400;24.04.2016;589;5000;2;10;
B.Thandrapadu;1317807024012200;14.04.2016;3031;5000;13;65;
Gargeyapuram;1317907018011700;01.04.2016;7080;5000;13;65;
Parumanchala; 1318515010011100;19.03.2016;4874;5000;8;40;
Umapathi Nagar;1318241001020100;1.04.2016;612;4000;4;16;
SIRVEL;1318336006010700;30.03.2016;8800;4000;33;132;
KOTAPADU;1318336008010900;01.04.2016;2677;4000;20;80;
KAMINENIPALLI;1318336007010800;01.04.2016;1479;4000;4;16;
YERRAGUNTLA;1318336009011000;06.05.2016;6900;4000;27;108;
Kurukunda; 1318711002010400;05.01.2016;4263;;1;40;
Siiddepalli; 1318711008011100;09.04.2016;1388;;1;40;
Siddapuram; 1318711006010900;20.04.2016;1310;;1;40;
P.Ananthapuram; 1318711008031200;20.04.2016;640;;1;40;
Singarajupalli; 1318510006030300;10.03.2016;922;;1;40;
Sivapuram; 1318710007010400;20.02.2016;2396;;1;40;
Avuladoddi;1318449005020800;07.02.2016;1470;;1;40;
Mamilapalli; 1318148018042400;07.04.2016;1450;;1;40;
Rachavendlapalli; 1318148018062400;06.02.2016;468;;1;40;
Chilabanda;1317819008021000;01.02.2016;980;;1;40;
Kannamadakala;1318714007030800;01.04.2016;2376;;1;40;
Uppalapadu;1318517016011600;01.04.2016;2805;;1;40;
Kethavram;1318517003010300;01.04.2016;1584;;3;40;
Nannur;1318517001010100;01.04.2016;10951;;1;40;
K.Bijinevemula; 1318508004020400;18.02.2016;2256;;1;40;
Byapuram; 1318516006010800;14.03.2016;977;;1;60;
Khajipeta; 1318516014021600;18.04.2016;661;;1;40;
Rollapadu; 1318516010011200;24.02.2016;1194;;1;60;
Thimmapuram; 1318516007010900;24.02.2016;999;;1;60;
Devanur; 1318516015011700;24.02.2016;1608;;1;60;
Nagalooty; 1318516001010100;25.03.2016;1726;;1;20;
Thudicherla; 1318515011011200;01.04.2016;2891;;1;40;
P.Lingapuram; 1318515009011000;01.04.2016;1237;;1;40;
Thangadancha; 1318515003010300;18.02.2016& 08.04.2016;2543;;2;80;
Putupalli;1318635002020300;21.03.2016;689;;1;27;
Alebadathanda; 1318148012031300;13.3.2015;780;5000;4;20;
N.Racherla; 1318148013011400;13.3.2015;2560;5000;8;40;
Neruducherla; 1318148014011600;13.3.2015;2010;5000;6;30;
Jaldurgam; 1318148010011000;13.3.2015;5440;5000;10;50;
Peddapaya;1318148016022100;27.3.2015;162;5000;2;10;
Seethammathanda;131848019042500;26.3.2015;570;5000;3;15;
Kamalapuram;1318449008031600;28.3.2015;2150;500;3;15;
Vengalampalli;1318148008010600;07.04.2015;2100;5000;6;30;
Boincheruvupalle;1318148013021500;07.04.2015;1500;5000;5;25;
Kowlapalle;13818148019022600;07.04.2015;750;5000;3;15;
Tirunampalli; 1318149014022500;01.05.2015;408;5000;3;15;
Puchhakayapalli; 1318240013021100;27.02.2015;550;4000;4;16;
Kanakadripalli;1318246009021100;01.03.2015;3108;4000;8;32;
Bhgyanagaram; 1318241006020700;07.04.2015;522;4000;4;16;
Fathenagar; 1318444001020100;23.05.2015;209;4000;1;4;
Katikavanikuntla; 1318444001010100;23.05.2015;494;4000;2;8;
Ganekel;1317623011010900;15.4.2015;2541;5000;8;40;
Thangaradona;1317526011011200;10.05.2015;3519;5000;9;45;
Thurvagal;1317526010011200;10.05.2015;1052;5000;4;20;
Jonnagiri;1318050011011600;06.03.2015;5869;4000;12;48;
Japlathanda;1318050012091800;10.04.2015;192;4000;1;4;
Pattikonda  (Bandageri);1318051007011100;05.04.2015;2500;5000;6;30;
Pattikonda  (Maddigeri);1318051007011100;05.04.2015;2500;5000;6;30;
Peddahulthi;1318051009011300;28.04.2015;1917;5000;5;25;
Nalakadoddi;1318051001010100;28.04.2015;2333;5000;5;25;
K.Venkatapuram;1318127015042000;05.05.2015;1275;5000;3;15;
BASINEPALLI;1318052005030500;22.05.2015;1062;5000;3;15;
Pulaparru; 0608747006010500;06.01.2016;952;20.00;0.50;10.00;
Chintapadu; 0608747004010400;07.01.2016;807;20.00;0.50;10.00;
Kovvadalanka; 0608747003010300;09.01.2016;782;20.00;0.50;10.00;
Nutchumilli; 0608747008010601;23.01.2016;811;20.00;0.50;10.00;
Nagannacheruvu;0608745003050700;02.02.2016;1560;20.00;1.00;24.00;
Achiyyavaripalem;0608844022021700;02.02.2016;2214;20.00;1.50;30.00;
Manugunuru; 0608747002010200;18.02.2016;776;20.00;0.50;10.00;
Thakkellapadu; 0608747011010900;18.02.2016;820;20.00;0.50;10.00;
Balliparru;0608844030012000;27.02.2016;1605;20.00;1.50;30.00;
Kallapalem;0608749001010100;3.03.2016;1873;20.00;1.00;20.00;
Kalavapudi Agraharam;0608642019011500;16.3.2016;1025;20.00;1.00;20.00;
Matlam; 0608850004010400;23.03.2016;3686;20.00;3.00;60.00;
Nidamarru; 0608850013011400;23.03.2016;4523;4.00;15.00;60.00;
Parnasa; 0608642008020800;31.3.2016;785;20.00;0.50;10.00;
Lakshmipuram;0608850005010500;31.03.2016;2758;20.00;2.00;40.00;
L.Pallepalem;0608850005020600;02.04.2016;1974;20.00;1.00;20.00;
Konkepudi;0608844026012100;14.04.2016;2551;20.00;2.00;40.00;
Chodavaram ;0609135004010500;13.04.2016;712;4.00;2.00;8.00;
Gullalamoda;0609135010041900;19.04.2016;1549;20.00;2.00;40.00;
Pedakammavaripalem ;0609135010021800;20.04.2016;725;20.00;1.00;20.00;
Doddipatla; 0608748013011500;21.04.2016;809;20.00;0.50;10.00;
Seethanapalli; 0608748014011600;21.04.2016;964;20.00;0.50;10.00;
Vemavarappadu; 0608748023012500;20.04.2016;910;20.00;0.50;10.00;
Pallewada; 0608748006010600;20.04.2016;860;20.00;0.50;10.00;
Bhaskararaopeta; 0608749014122300;21.04.216;1546;20.00;1.00;20.00;
Dumpalakodudibba; 0608749004050500;20.04.2016;435;20.00;0.50;10.00;
Sunnampudi; 0608749003020300;21.04.2016;835;20.00;0.50;10.00;
Chinapalaparru; 0608646015011400;21.04.2016;912;20.00;0.50;10.00;
Muduthallapadu; 0608747018011600;22.04.2016;977;20.00;0.50;10.00;
Mattagunta; 0608749013012000;22.04.2016;1926;20.00;1.00;20.00;
Gonepadu; 0608748003010300;22.04.2016;988;20.00;0.50;10.00;
Varahapatnam; 060874801601180;22.04.2016;854;20.00;0.50;10.00;
Rachapatnam; 0608748017011900;22.04.2016;920;20.00;0.50;10.00;
Chaitanayapuram;0608749007081000;23.04.2016;508;20.00;0.50;10.00;
Isukarevumalapalli;0609135009051600;22.04.2016;287;4.00;1.00;4.00;
Ganapeswaram ;0609135008011400;22.04.2016;280;4.00;1.00;4.00;
Pedagowdapalem ;0609135009021600;25.04.2016;250;4.00;0.50;2.00;
Jinkapalem ;0619535011012000;25.04.2016;357;4.00;1.00;4.00;
Gopavaram; 0608748018012000;25.04.2016;930;20.00;0.50;10.00;
Singanapudi;0608647017011500;23.04.2016;982;20.00;0.50;10.00;
Pothumarru; 0608749004050500;25.04.2016;1105;20.00;1.00;20.00;
Mulalanka; 0608749014062200;25.04.2016;2522;20.00;5.00;36.00;
Parrachivara;0609135009011600;24.04.2016;200;4.00;0.50;2.00;
Venkatapuram; 0608749005010700;24.04.2016;1584;20.00;1.00;20.00;
Gollamanda;0609135011042000;25.04.2016;394;4.00;1.00;4.00;
Talagadadeevi ;0609135006011000;26.04.2016;984;20.00;0.50;10.00;
Unikili; 0608647016031400;27.04.2016;971;20.00;0.50;10.00;
Kottada;0608748009011200;27.04.2016;1863;20.00;1.00;20.00;
Subbaraopeta; 0608647016031400;28.04.2016;452;10.00;0.50;5.00;
Mulapeta; 0608647016021400;28.04.2016;454;10.00;0.50;5.00;
Chintalpudi; 0608647028012700;4.04.2016;231;4.00;1.00;4.00;
Lellapudi; 0608647031012700;4.04.2016;342;4.00;2.00;8.00;
Sangameswaram;0609135007021200;28.04.2016;918;20.00;1.00;20.00;
Sorlagondi;0609135008041500;28.04.2016;1822;20.00;2.00;40.00;
Patha majeru Majeru;0609032012011200;28.04.2016;763;4.00;2.00;8.00;
Ramakrishnapuram ;0609136009011300;30.04.2016;821;20.00;0.50;10.00;
Irali;0609136009021300;30.04.2016;520;20.00;0.50;10.00;
Chinatadinada; 0608749003040400;02.05.2016;1961;20.00;1.00;20.00;
Utagundam ;0609136009051300;01.05.2016;817;20.00;0.50;10.00;
Pathaupakali;0609135007051200;01.05.2016;1450;20.00;1.00;20.00;
Dondapadu SCL; 0608642004010301;03.5.2016;580;4.00;2.00;8.00;
Gopalapuram; 0608641021032100;27.4.2016;459;10.00;0.50;5.00;
Gajulapadu; 0608641021022100;28.4.2016;255;4.00;0.50;2.00;
Nali;0609135007061300;02.05.2016;858;20.00;0.50;10.00;
Brammaiahgarimula;0619535011072000;03.05.2016;200;4.00;1.00;4.00;
Anjanapuram;;05.05.2016;258;4.00;1.00;4.00;
Kaikaluru; 0608748001010100;07.05.2016;18483;20.00;45.00;260.00;
Danagudem; 0608748001020100;07.05.2016;533;20.00;1.00;20.00;
Narasayapalem; 0608748006020700;07.05.2016;451;20.00;0.50;10.00;
Yetimondipallepalem;0608850015031500;09.05.2016;677;4.00;2.00;8.00;
Komallapudi ;0608850003010300;19.04.2016;1917;20.00;1.00;20.00;
Anamanapudi; 0608641022012200;27.4.2016;862;10.00;1.00;10.00;
Kammanamolu;0609135007011100;08.05.2016;1058;20.00;1.00;20.00;
Etimoga;0609135010011700;08.05.2016;1644;20.00;1.50;30.00;
Basavavanipalem;0609136009041300;09.05.2016;300;10.00;0.50;5.00;
Chevuru; 060 8646021012800;21.04.2016;653;4.00;2.00;8.00;
Singarayapalem; 060 8646020011000;23.04.2016;733;4.00;2.00;8.00;
Pedagonnuru; 060 8646021011900;25.04.2016;910;4.00;3.00;12.00;
Komarru; 060 8646011011100;26.04.2016;640;4.00;2.00;8.00;
Seetharamapuram; 060 8646009030900;28.04.2016;323;4.00;1.00;4.00;
Edepalli; 060 8646022012000;28.04.2016;323;4.00;1.00;4.00;
Kuchikayalapudi;0608643001030300;28.04.2016;567;4.00;2.00;8.00;
Pasalapudi; 0608647030012900;12.05.2016;599;4.00;2.00;8.00;
Mallayapalem; 0608542010020900;12.05.2016;3176;4.00;12.00;48.00;
Gummallapadu; 0608748008061100;14.05.2016;1453;20.00;0.50;10.00;
Pedapalaparru; 0608646016011500;16.05.2016;2498;4.00;5.00;20.00;
Ramavaram; 0608748013011500;03.05.2016;1532;20.00;0.50;10.00;
Santhoshapuram; 0608749010131700;12.05.2016;2003;20.00;0.50;10.00;
Kotecherla; 0608749008011100;15.05.2016;1231;20.00;0.50;10.00;
;1318517005010500;15.02.2017;969;5000;5;25;
;1317819004010600;06.03.2017;6530;5000;6;30;
;1318246018011900;16.02.2017;484;4000;2;8;
Allimadugu; 0912606007011100;31.10.2016;173;4;1;1;4
Tellagunta; 0912606007021100;31.10.2016;613;4;3;1;12
UM-Puram; 0912606006011000;31.10.2016;590;4;3;1;12
Allimadugu Sangam; 0912606007011101;03.03.2017;334;4;2;1;8
Bodivanidibba;0913345032071500;11.01.2017;403;4;1;1;4
Gampalakandriga;0913345032061500;11.01.2017;241;4;1;;4
Kattuvapalli H/W;913344006020500;07.03.2017;640;4;3;1;12
Surupu Agraharam;09133440260011200;07.03.2017;273;4;1;1;4
Gollapalem;0913344018071200;07.03.2017;312;;2;;8
Mutharasipalem;0913344018061200;07.03.2017;45;;1;;4
Mannemutheri;0913345032011500;03.03.2015;163;4;1;1;4
Yada palem;0913345032081500;03.03.2015;178;4;1;1;4
Gampala Kandriga;0913345032061500;28.05.2014;150;4;1;1;4
Bodivani Dibba;0913345032071500;28.05.2014;174;4;1;1;4
Karikadu Village;;27.04.2016;200;4;1;1;4
Karikadu H.W;;27.04.2016;412;4;1;2;4
Berijangalapalli;;27.04.2016;200;4;1;1;4
Velukadu;;27.04.2016;206;4;1;2;4
Velukadu H.W;;27.04.2016;182;;;;
Naganeri;;27.04.2016;117;;;;
Allimadugu; 0912606007011100;13.05.2016;173;4;1;1;4
Tellagunta; 0912606007021100;13.05.2016;613;4;1;3;12
Allimadugu; 0912606007011100;19.03.2015;173;4;1;4;
Allimadugu Sangam; 0912606007011101;19.03.2015;334;4;2;8;
Tellagunta; 0912606007021100;19.03.2015;613;4;3;12;
Kadanuthala; 0912606007031100;19.03.2015;400;4;1;4;
Kadanuthala SC-colony; 0912606007031100;19.03.2015;648;4;3;12;
Kadanuthala BC-Colony; 0912606007031100;19.03.2015;496;4;3;12;
Ambedkar Nagar; 0912606005020900;23.05.2015;211;4000;2;8;
Kovurpalli ST-Colony; 0912606005010800;23.05.2015;292;4000;2;8;
Mannemutheri;913345032011500;03.03.2015;163;4;1;4;
Yada palem;913345032081500;03.03.2015;178;4;1;4;
Gampala Kandriga;0913345032061500;28.05.2014;150;4;1;4;
Bodivani Dibba;0913345032071500;28.05.2014;174;4;1;4;
Pidathalapudi;0913238004050500;03.05.2015;175;4;1;4;
Thegacharla;0912923001010100;05.05.2015;864;4;4;16;
Thegacharla SC;0924123001010100;05.05.2015;733;4;3;12;
Thegacharla ST;0924123001020100;05.05.2015;236;4;1;4;
Gurugupadu; 0812112010020800;01.06.2013;423;4;4;16;
Podili ; 0812112010020800;11.12.2015;1520;4;10;40;
Akkacheruvu; 0812112021011500;20.12.2015;1089;4;8;32;
Buchanapalem; 0812112021011500;01.01.2016;685;4;8;32;
Jaflapuram ; 0812112010020800;11.12.2015;680;4;8;32;
Obulakkapalli;;01.04.2016;680;4;8;32;
Juvvaleru;;01.04.2016;680;4;8;32;
Pothavaram;;08.04.2016;1284;4;8;32;
Nandipalem;;08.04.2016;1364;4;8;32;
Sudhanagunta;;01.04.2016;729;4;8;32;
Kambhalapadu;;24.04.2016;1806;4;12;48;
Ramnagar&Kamsalacolony;;06.05.2016;1250;4;8;32;
Prakash nagar & Islampet;;13.05.2016;1250;4;4;16;
Kunchepalli;;17.05.2016;1250;4;7;28;
Marripalem;;01.04.2016;581;4;3;12;
Pedarikatla;;08.04.2016;3227;4;12;48;
Chinarikatla ;;23.04.2016;3050;4;6;24;
Kolabheemuni padu;;18.03.2016;859;4;9;36;
Mittameedipalli;;20.04.2016;916;4;8;32;
Chennareddypalli;;14.01.2016;3018;4;19;76;
Karumanipalli;;14.01.2016;685;4;4;16;
Meerjapeta;;17.02.2016;750;4;8;32;
Tarlupadu;;30.04.2016;1205;4;3;12;
Thandivaripalli;;30.04.2016;1250;4;3;12;
Kanchipalli; 0812336020021800;01.12.2015;850;4;8;32;
K.Bynapalli;;25.01.2016;615;4;6;24;
Burujupalli;;27.03.2016;559;4;4;16;
Sanjeevarayunipeta;;21.04.2016;1850;4;11;44;
 Danthalapalli;;30.04.2016;1025;4;9;36;
 Ankireddypalli;;30.04.2016;1125;4;9;36;
 P.K.Palli;;13.05.2016;1025;4;13;52;
Gundreedypalli; 0812337001080100;14.1.2015;1062;4;3;12;
Alasandalapalli; 0812337001040100;04.03.2015;494;4;2;8;
Venkatampalli; 0812337001030100;04.03.2015;98;4;1;4;
Mutrasu;;01.05.2016;1050;4;5;20;
Akaveedu; 0812335001010100;19.04.2015;4521;4;64;256;
J.P.Cheruvu; 0812335001010100;07.03.2016;2389;4;1;4;
Anumulapalli; 0812335001010100;07.03.2016;1709;4;20;80;
Yadavalli;;23.03.2016;1250;4;4;16;
Chollaveedu;;18.04.2016;1914;4;23;92;
Racherla;;16.04.2016;3872;4;23;92;
Kothapalli;;01.02.2016;955;4;9;36;
Poosalapadu;;01.02.2016;2718;4;14;56;
Pitikayagulla;;15.03.2016;1125;4;19;76;
Akkapalli;;25.03.2016;1361;4;5;20;
B.Peta;;11.04.2016;7601;4;41;164;
Mokshagundam;;01.04.2016;1699;4;2;8;
Vangapadu;;19.04.2016;740;4;9;36;
Papayapalli;;19.04.2016;3385;4;25;100;
M.P,Cheruvu;;20.04.2016;1023;4;5;20;
Basinepalli;;09.05.2016;1150;4;7;28;
Katakanipalli; 0812207019011100;15/01/2015;1008;4;7;28;
Ch.Agraharam;812207019021100;01/01/2015;1590;4;7;28;
BMC colony and Chinnagudipadu BC Colony; 0812207019031200;24/01/2015;950;4;0;0;
Padamatipalli;812207006010100;16/02/2015;1256;4;12;48;
Ramachandrakota;812207013033900;11.08.2015;1654;4;27;108;
P.Bommalapuram;;01.02.2016;4002;4;30;120;
Jammidornala;812207013033900;01.02.2016;1214;4;22;88;
Chinnagudipadu;;18.01.2016;1150;4;16;64;
Hasanbad;;19.02.2016;1020;4;8;32;
Inamukkala darasi colony;;03.03.2016;3314;4;11;44;
China Dornala;;03.03.2016;1761;4;21;84;
Thurupupalli Bommalapuram GP;;03.03.2016;1891;4;18;72;
Dornala SC palem;;03.03.2016;3500;4;60;240;
Dornala masheed centre;;03.03.2016;4500;4;28;112;
Indiranagar;;29.03.2016;1891;4;9;36;
Inamukkala West;;08.04.2016;814;4;9;36;
Bodenaikthanda;;29.03.2016;950;4;10;40;
Kummaricolony;;23.04.2016;950;4;24;96;
Madigapalem of Inamukkala;;12.05.2016;850;4;13;52;
Malapalem of Inamukkala;;12.05.2016;560;4;5;20;
BC Colony of Inamukkala;;12.05.2016;582;4;10;40;
Thimmapuram SC Kothapalem;;12.05.2016;558;4;12;48;
Thimmapuram SC Pathapalem;;12.05.2016;652;4;10;40;
Dornala of Chenchupalem;;12.05.2016;550;4;12;48;
Dornala of OC colony;;12.05.2016;750;4;8;32;
Chilakacherla 1;;14.05.2016;750;4;4;16;
Regumaupalli; 0812206002030500;04/01/2014;442;4;8;32;
Pothamaplli SC colony (Pothampalli hab); 0812206002040500;04/01/2014;735;4;7;28;
Karrola;812206008080900;04/03/2015;889;4;9;36;
Machirajukunta; 0812206001080300;01/02/2015;613;4;6;24;
Sunkesula; 0812206014011600;01/05/2015;4322;4;3;12;
B.Kothuru (Badveedu hab); 0812206014011600;05.08.2015;1525;4;6;24;
Badveedu; 0812206014011602;05.08.2015;;4;4;16;
Sanikavaram; 0812206014011601;05.09.2015;1520;4;10;40;
Pragallapadu; 0812206014011603;01.10.2015;1425;4;5;20;
Y.D.Padu; 0812206014011603;01.09.2015;1425;4;20;80;
B.Cherlopalli; 0812206014011603;15.10.2015;2446;4;20;80;
Maddalakatta;812206001030300;01/11/2015;983;4;19;76;
Ramayapalem; 0812206001020200;19-11-2015;1309;4;5;20;
Tangiralapalli ;;01.01.2016;1287;4;5;20;
Thammadapalli;;15.03.2016;1855;4;5;20;
Thokapalli;;15.03.2016;1125;4;11;44;
Putchakayalapalli;;15.03.2016;1123;4;8;32;
Chatlamitta;;27.03.2016;1152;4;17;68;
Rajampalli;;27.03.2016;1045;4;13;52;
Peddaraveedu;;19.04.2016;1045;4;18;72;
Dornala Masjid 2;;19.04.2016;1045;4;10;40;
P.Cpalli;;11.05.2016;950;4;7;28;
Obulakkalapalli;;12.05.2016;950;4;8;32;
Sanikavaram Madigapalli;;15.05.2016;950;4;5;20;
Regulapalli;;19.11.2015;211;4;2;8;
Maallavaram;;18.05.2016;950;4;2;8;
Rachakonda;812202009010500;04/03/2015;824;4;7;28;
Venkatareddypalli;812202009010500;04/03/2015;780;4;8;32;
R.Ummadivaram; 0812202009020500;10/03/2015;2152;4;23;92;
Pullalacheruvu;812102008010400;11/11/2015;6501;4;60;240;
Naidupalem; 0812202012041000;11/11/2015;2008;4;45;180;
Pidikitivanipalli; 0812102006010200;11/11/2015;629;4;23;92;
Marrivemula;8122010201010900;20-11-2015;1991;4;21;84;
M.Errabalem (Marrivemula hab);;20-11-2015;;4;6;24;
Kavalakuntla; 0812202013011200;15-11-2015;1613;4;25;100;
Chapalamadugu;8122010201010900;10/11/2015;1157;4;9;36;
Gangavaram; 0812102008020300;25/03/2015;2383;4;25;100;
C.Kothapalli;8122010201010900;25/03/2015;626;4;13;52;
Chennampalli;8122010201010900;25/03/2015;1136;4;15;60;
Komarole;812202011010800;01.12.2015;1150;4;7;28;
Mallapalem; 0812202010040700;21.12.2015;2024;4;35;140;
Rangannapalem; 0812202011030800;01.12.2015;395;4;3;12;
Kundampalli; 0812202011030800;01.12.2015;853;4;4;16;
Endrapalli;;26.01.2016;1054;4;11;44;
Errabalem;;;;4;8;32;
Akkapalem;;15.01.2016;1741;4;13;52;
Sathakodu2 ;;05.02.2016;1655;4;13;52;
PRC Thanda;;05.02.2016;895;4;10;40;
Chinna PRC Thanda;;05.02.2016;790;4;6;24;
Rentapalli;;29.02.2016;1070;4;15;60;
Mutukala;;04.04.2016;1211;4;5;20;
Manepalli;;04.04.2016;1256;4;15;60;
Ayyagaripalli;;04.04.2016;1020;4;18;72;
Mutukula Christianpalem ;;19.04.2016;1050;4;6;24;
Tellagatla;;19.04.2016;955;4;4;16;
 Tellagatla SC&ST Colony ;;19.04.2016;942;4;6;24;
Kammapalli;;30.04.2016;1120;4;6;24;
Jangamvaripalli;;30.04.2016;1254;4;3;12;
Vadampalli;;30.04.2016;1254;4;7;28;
Beernenipalli SC Colony;;17.05.2016;950;4;7;28;
Gangupalli; 0812201028021100;12/02/2015;4814;4;12;48;
V.K.Nagar ; 0812201030021200;09.04.2015;544;4;8;32;
Narasayapalem; 0812201025010800;03.06.2015;2774;4;4;16;
Gurijepalli SC colony; 0812201028021100;05.09.2015;1652;4;9;36;
Ayyambotlapalli SC colony & Brahmana palli; 0812201028021100;05.09.2015;1254;4;8;32;
Muraripalli; 0812201025010800;20-11-2015;1595;4;26;104;
Tirumalagiri & Cherlo thanda; 0812201017050400;25-11-2015;253;4;14;56;
Mogullapalli; 0812201014091500;19-11-2015;1256;4;8;32;
Veerabhadrapuram ; 0812201014060200;01/10/2015;2774;4;27;108;
Gaddameedipall; 0812201014060200;01/10/2015;2774;4;6;24;
Saravayapalem;;01.02.2016;757;4;2;8;
Gangapalem;;01.02.2016;1563;4;17;68;
Isreyelpeta (Y.Palem);;01.02.2016;8466;4;9;36;
Chaintanyanagar (Y.Palem hab);;01.02.2016;;4;16;64;
Asif nagar (Y.palem);;01.02.2016;;4;5;20;
Pothurajugadda (Y.Palem);;01.02.2016;;4;8;32;
K. Gollavidipi;;01.02.2016;570;4;17;68;
Venkatadiripalem;;01.02.2016;1204;4;2;8;
P.Gollavidipi;;01.02.2016;1522;4;9;36;
Vadampalli;;20.02.2016;1668;4;1;4;
Pillikuntathanda&Nagaraju thanda;;02.02.2016;220;4;9;36;
Veerrayapalem ;;10.01.2016;340;4;4;16;
Yellareddypalli;;10.01.2016;552;4;10;40;
Pothurajupenta&BuddiniColony ;;10.01.2016;320;4;10;40;
Thammadipalli;;29.02.2016;1672;4;10;40;
ambedkarnagar;;29.02.2016;550;4;9;36;
Vaddebazar;;29.02.2016;650;4;7;28;
Indiranagarcolony;;29.02.2016;880;4;11;44;
Gandivadipalli;;18.03.2016;995;4;8;32;
Ongolevaristreet;;04.04.2016;956;4;10;40;
Brahmam gari street;;04.04.2016;1020;4;4;16;
Gurrapusala;;19.04.2016;950;4;9;36;
Utlabazar;;19.04.2016;1020;4;12;48;
NGO Colony;;19.04.2016;1020;4;12;48;
Ch.Kolukula;;28.04.2016;950;4;1;4;
P.Kolukula;;28.04.2016;996;4;12;48;
Y.Kothapalli;;28.04.2016;1025;4;7;28;
Amanigudipadu;;06.05.2016;1025;4;4;16;
Statebank Bazar;;10.05.2016;1025;4;7;28;
Old telephoneexchange street;;10.05.2016;1025;4;7;28;
Mainbazar;;17.05.2016;950;4;5;20;
Seetharama Puram ; 0812032023041900;29.01.2015;942;4;5;20;
Jamankanpalli; 0812032023031900;29.01.2015;218;4;3;12;
Doddichintala; 0812032023031900;07.02.2016;877;4;5;20;
Thimareddy Palli;;21.03.2016;951;4;7;28;
Dasara Palli;;19.03.2016;1020;4;6;24;
 Hazzepuram;;02.05.2016;1250;4;6;24;
Lellapalli; 0812203011010100;01.08.2015;1756;4;13;52;
Mittapalem;;18.03.2016;889;4;9;36;
Ramasamudram Sccolony ;;19.03.2016;1200;4;1;4;
Miriyampalli;;15.04.2016;1125;4;10;40;
Somepalli;;28.04.2016;1022;4;10;40;
Cherlopalli;;28.04.2016;1542;4;7;28;
Kesenenipalli;;28.04.2016;1562;4;11;44;
Bonkurivaripalem;;06.05.2016;1562;4;4;16;
Vellampalli;;18.05.2016;950;4;8;32;
Siddayapalem; 0812105017011100;12.11.2015;785;4;7;28;
Bhumanapalli;;01.04.2016;859;4;2;8;
 Ramapuram;;01.04.2016;1020;4;9;36;
Chilakalapalli;;01.04.2016;958;4;5;20;
Anantavaram&Manginapudi ;;04.04.2016;985;4;3;12;
Obbapuram&Yerrabalem;;13.04.216;985;4;5;20;
Basireddipalli;;20.04.216;985;4;4;16;
Kattakindapalli;;27.03.2016;1050;4;6;24;
Pullayapalli;;30.04.2016;1050;4;5;20;
Kocharlakota;;13.05.2016;1050;4;4;16;
Denuvakonda;811416019012500;01.04.2014;3291;4;9;36;
Gopalapuram;8114160080111000;01.04.2014;930;4;5;20;
Anandapuram ;811750020012100;15.04.2016;550;4;4;16;
Sameerapalem;811750020152100;15.04.2016;919;4;4;16;
Mukkodivaripalem;811750020132100;06.05.2016;166;4;1;4;
Kandravaripalem;811750020142100;06.05.2016;218;4;1;4;
Chuttugunta;811750020022100;06.05.2016;400;4;1;4;
Gallavaripalem;811750020122100;06.05.2016;86;4;1;4;
Oguru;811750011011200;06.05.2016;978;4;6;24;
Peddapavani;81175302006160 0;08.05.2016;3926;4;7;28;
Patchamogili;811123005071200;27.05.2015;148;4;1;4;
Vijayalakshmi puram;811123005061200;27.05.2015;637;4;2;8;
Kothapalem;811123004041100;07.04.2016;1213;4;5;20;
Pullayapalem;811123005081200;07.04.2016;1010;4;5;20;
Tanneeruvaripalem; 0811221003030600;19.01.2016;712;3;5;15;
Edubabu; 0811221002010300;27.02.2016;1270;4;4;16;
