Santhakaviti,34,0.012002
Santhamaguluru,1,0.000353
Santhanuthlapadu,19,0.006707
Santhi puram,66,0.023298
Saravakota,225,0.079425
Sarubujjili,86,0.030358
Satyavedu,21,0.007413
Savalyapuram,9,0.003177
Seethampeta,330,0.11649
Seethanagaram,36,0.012708
Seetharamapuram,13,0.004589
Settur,134,0.047302
Sidhout,56,0.019768
Simhadripuram,111,0.039183
Singanamala,150,0.05295
Singarayakonda,1,0.000353
Sirvel,29,0.010237
Sodam,60,0.02118
Somala,76,0.026828
Somandepalle,174,0.061422
Sompeta,93,0.032829
Srikakulam,20,0.00706
Srikalahasti,15,0.005295
Srirangarajapuram,152,0.053656
Srungavarapukota,51,0.018003
Sullurpeta,1,0.000353
Sydapuram,29,0.010237
T narasapuram,18,0.006354
T sundupalle,198,0.069894
Tadimarri,146,0.051538
Tadpatri,109,0.038477
Talupula,93,0.032829
Tanakal,140,0.04942
Tangutur,8,0.002824
Tarlapadu,134,0.047302
Tekkali,116,0.040948
Thallur,42,0.014826
Thamballapalle,80,0.02824
Thandur,99,0.034947
Thavanampalle,59,0.020827
Therlam,120,0.04236
Thottambedu,37,0.013061
Thullur,2,0.000706
Tirupati rural,20,0.00706
Tiruvuru,15,0.005295
Tripuranthakam,56,0.019768
Tuggali,132,0.046596
Tuni,57,0.020121
Udayagiri,48,0.016944
Uravakonda,75,0.026475
Uyyalawada,4,0.001412
Vadamalapeta,58,0.020474
Vajrakarur,88,0.031064
Vajrapukothuru,153,0.054009
Vallur,62,0.021886
Vangara,12,0.004236
Varadaiahpalem,22,0.007766
Varikuntapadu,57,0.020121
Vatsavai,12,0.004236
Vayalpad,55,0.019415
Veduru kuppam,109,0.038477
Veeraballe,133,0.046949
Veeraghattam,79,0.027887
Veerapunayunipalle,137,0.048361
Veerullapadu,38,0.013414
Veldurthi,203,0.071659
Velgodu,1,0.000353
Veligandla,166,0.058598
Vempalle,147,0.051891
Vemula,142,0.050126
Venkatachalam,1,0.000353
Venkatagiri,17,0.006001
Venkatagiri kota,126,0.044478
Vepada,153,0.054009
Vidapanakal,21,0.007413
Vijaya puram,11,0.003883
Vijayawada rural,3,0.001059
Vinjamur,19,0.006707
Vinukonda,18,0.006354
Vissannapet,12,0.004236
Vizianagaram,33,0.011649
Voletivaripalem,43,0.015179
Vontimitta,112,0.039536
Y ramavaram,36,0.012708
Yadamari,44,0.015532
Yadiki,206,0.072718
Yeddanapudi,11,0.003883
Yelamanchili,25,0.008825
Yeleswaram,23,0.008119
Yellanur,138,0.048714
Yemmiganur,138,0.048714
Yerpedu,66,0.023298
Yerragondapalem,74,0.026122
Yerraguntla,87,0.030711
Yerravaripalem,46,0.016238
Zarugumilli,10,0.00353
